reviewer_id,reviewer_average_stars,reviewer_fans,reviewer_name,reviewer_review_count,reviewer_yelper_since,reviewer_funny_votes,reviewer_useful_votes,reviewer_cool_votes,reviewer_total_votes,reviewer_num_friends,reviewer_years_elite,reviewer_currently_elite,reviewer_num_compliments
0gWTKK_8HbxoU21ho_GUgQ,4.25,0.0,David,4.0,2008-10,0,0,0,0,0,0,0,0
hgfAchSUKwGwLrzSz5D6ig,4.0,0.0,Kathleen,28.0,2011-09,0,0,0,0,1,0,0,6
3TdLJNtcltq0bWGV-0EKjw,4.0,0.0,Leah,13.0,2011-11,0,0,0,0,0,0,0,1
glRAghiGhUoi3Ta5AFQLFA,3.62,0.0,Kevin,13.0,2010-10,0,0,0,0,0,0,0,3
ufOhtyV8LieF4wTNDFmA-w,3.6,0.0,Ross,5.0,2006-01,0,0,0,0,1,0,0,0
W-O6V6xyJOnq1_tCv4MTVQ,3.68,1.0,Jean,38.0,2010-07,0,0,0,0,0,0,0,5
e3Q7THkD01H-6b_uOqAtJw,3.5,0.0,Sean,4.0,2011-12,0,0,0,0,4,0,0,1
6cp7nG1OK6HIH6YXJwS0Lg,1.0,0.0,Gen,1.0,2009-06,0,0,0,0,0,0,0,0
k3XGt_PT2x7VHuTV9LMV4Q,3.15,1.0,KariGirl,41.0,2010-01,0,0,0,0,1,0,0,1
fO6Dn3Biqa88cSY3a_kvhA,4.31,0.0,Joe,13.0,2008-11,0,0,0,0,1,0,0,0
tM5ybjlrv4ukRXUDBTfTow,4.2,1.0,Angela,19.0,2008-11,0,0,0,0,9,0,0,0
rPNc3padHcLexX_00CF0qg,4.38,0.0,Jen,8.0,2011-11,0,0,0,0,0,0,0,1
lLOCpeykqaILMDi4x2fS3Q,3.5,1.0,Tereasa,10.0,2011-06,0,0,0,0,0,0,0,2
yr1_YOhn7OXoONO4K6_WhQ,3.67,1.0,Ryan,12.0,2010-06,0,0,0,0,1,0,0,1
jkdaNkEz7T8wKcATBFmWsw,4.0,0.0,Steve,6.0,2012-05,0,0,0,0,1,0,0,1
toLtJ7qInEAiIVOyAjQQsA,4.03,3.0,Phil,59.0,2010-07,0,0,0,0,3,2,0,24
4BUJ4Khi3le-ZyFxN8VoLw,4.5,0.0,lauren,2.0,2011-08,0,0,0,0,0,0,0,0
5tvGmdd1n3f9F5qm23Xb4g,4.8,0.0,Aaron,5.0,2010-04,0,0,0,0,1,0,0,0
QGpXsGhu10dPiMSNKGT3xg,4.67,0.0,Lindsey,4.0,2012-07,0,0,0,0,0,0,0,0
2lxtEcmkM6ekUHqVXvulMA,3.58,0.0,Caryn,19.0,2011-08,0,0,0,0,3,0,0,3
88jJdM1E1pmbCWiCcYCRtg,4.08,0.0,Magnolia,15.0,2010-03,0,0,0,0,3,0,0,1
EqDnpQUQ3xcpb8sxf6tzRg,4.0,1.0,Isabel,3.0,2012-08,0,0,0,0,0,0,0,0
F7lvf3GcSOhPqmF7lnAHZg,3.5,0.0,Matt,14.0,2012-06,0,0,0,0,1,0,0,2
XxJbZVPZ75qZFEoFtN4DQw,4.5,0.0,Stephen,2.0,2012-02,0,0,0,0,0,0,0,0
_ja2p04JHSbaz2c5W_kx2A,3.98,3.0,Andy,53.0,2011-07,0,0,0,0,2,1,0,5
UdE2mZkqgCMsjhWwDWghLQ,3.66,13.0,Daniel,199.0,2010-07,0,0,0,0,23,4,1,66
oaCA96luZ6sL3TEyUoAjFQ,3.9,0.0,Jef,21.0,2011-05,0,0,0,0,1,0,0,1
t2VTPV5iQjaZVu8vpcmcbA,4.62,0.0,james,9.0,2011-04,0,0,0,0,0,0,0,0
AmZGhxxgR8vM67l4qTFcWA,3.33,0.0,Jason,47.0,2012-10,0,0,0,0,2,0,0,2
ncxdvUfmckGQgymwhK5pIg,3.6,1.0,Valarie,5.0,2012-11,0,0,0,0,0,0,0,0
sXUDsTzEhEaxzFteDcXn3g,3.72,0.0,Marc,68.0,2009-12,0,0,0,0,1,0,0,0
EqqJ67Vl_TI2UNhura1NJQ,4.17,7.0,Joshua,7.0,2012-12,0,0,0,0,0,0,0,1
77n77235n3-5g01ZzxMsVQ,3.9,0.0,Bob,71.0,2010-04,0,0,0,0,0,0,0,0
Z7K2AzdXsLk8Rq_prQ-XDA,3.87,0.0,J,15.0,2010-08,0,0,0,0,0,0,0,2
eP_Qb6xVALtPzgbuBKu0PA,3.86,3.0,Brian,60.0,2011-05,0,0,0,0,0,0,0,2
azRm3Th520OPsrAafIA2Qw,4.22,0.0,David,25.0,2012-06,0,0,0,0,0,0,0,1
WRkJmLPj-1T3ZrIxHi_1qA,4.56,0.0,David,17.0,2012-08,0,0,0,0,0,0,0,0
eMVxIzuNGEvKS4n2Jhc0Hw,4.5,0.0,Ronnie,2.0,2013-04,0,0,0,0,3,0,0,0
lX2ikFAMwkE_vEbQCj4bbw,3.57,4.0,Jennifer,97.0,2012-06,0,0,0,0,8,2,0,26
ndyD171fDfZ6-SF6XE69IQ,3.23,0.0,Jay,26.0,2013-04,0,0,0,0,0,0,0,3
T9AGemyjeTXxYdxrbZXUcw,3.89,0.0,Garrett,10.0,2013-03,0,0,0,0,0,0,0,0
HmtoZai6vrK4LcdYWY3L_Q,2.62,0.0,Pauline,10.0,2010-07,0,0,0,0,0,0,0,0
0x7CcPBSLRtzoH87NWU07Q,3.52,1.0,Dan,163.0,2012-04,0,0,0,0,0,0,0,7
g_q3Zjow7Cw1Z823U2YsOw,3.4,0.0,Rick,6.0,2013-04,0,0,0,0,0,0,0,0
botrfdnwP-cPaQHsij1AkA,4.0,0.0,William,17.0,2012-10,0,0,0,0,0,0,0,0
1e-7p_orjkKfxLy9V9m9Ng,3.93,17.0,Bob,257.0,2007-10,0,0,0,0,14,4,1,132
wmxVjCmlcccFtAi4qSkFFw,3.49,14.0,Kevin,426.0,2007-10,0,0,0,0,7,6,1,144
9ynV3579gcxnvTo_ZTrQcA,2.0,0.0,Liz,1.0,2012-10,0,0,0,0,1,0,0,1
1djTu5jyIOUkcbrfr423ww,4.2,0.0,Geoff,30.0,2012-06,0,0,0,0,1,0,0,0
HPYCmfwFHOEIfdr-FaYiNA,3.82,4.0,Eric,152.0,2013-07,0,0,0,0,5,0,0,7
ifZmmbGGWk5PetGUyTK0Gw,4.0,1.0,Gary,26.0,2010-07,0,0,0,0,4,0,0,3
_tyyE0VKeiU4ALKh_R498Q,3.62,0.0,Starr,44.0,2010-05,0,0,0,0,0,0,0,2
X8Dl6vxDpjiPcY9rLm8pVA,3.97,2.0,Leonel,30.0,2011-06,0,0,0,0,9,0,0,10
GoRnJle9IeJS7cB7s1vr4g,3.5,0.0,Tamra,4.0,2012-01,0,0,0,0,0,0,0,0
zeajUEdiUry_7vEX90rutg,4.85,0.0,Alex,26.0,2012-09,0,0,0,0,24,0,0,16
HpoCwiNnc2At9KDB8XAJZA,4.4,0.0,Tammy,10.0,2012-09,0,0,0,0,0,0,0,1
CQtQj2-pymMC8qwhLMq87Q,4.5,0.0,Lance,2.0,2013-08,0,0,0,0,0,0,0,0
UokZkNzr0gw98uDbMwT2LQ,3.0,0.0,Michele,7.0,2011-09,0,0,0,0,0,0,0,0
GncukU6Ua_TvqjAQ0vPadQ,4.11,0.0,Lesa,9.0,2013-03,0,0,0,0,0,0,0,1
4xfxrMQoyEBGMoaHsaMuQg,3.56,1.0,Graydon,180.0,2010-09,0,0,0,0,14,3,0,16
dIfVyXArha_pisEBQgNO5w,3.6,1.0,Jin,20.0,2012-12,0,0,0,0,2,0,0,1
XEFX12lbinmfkH6X4IZL_Q,3.2,0.0,Marci,10.0,2012-01,0,0,0,0,0,0,0,0
038RfDJwICELM4Izpcu16A,4.04,0.0,Tim,24.0,2009-08,0,0,0,0,2,0,0,2
RSXg1rvpeXa8cLolOW2SXw,4.47,1.0,Sam,58.0,2011-03,0,0,0,0,8,0,0,5
pK_UAV0K4aFKSUV3DsJHOA,3.68,13.0,Moses,170.0,2009-08,0,0,0,0,31,4,0,111
7KJ04LCFFhxJHqbUPclprA,4.0,0.0,Brandon,4.0,2013-10,0,0,0,0,0,0,0,0
ozJNN4jX6qiwUBcG-_EaqA,3.91,6.0,Cait,162.0,2011-07,0,0,0,0,94,0,0,66
CHEEr6iqW8jd-1_2ZS9N1A,3.74,1.0,Fred,54.0,2012-08,0,0,0,0,3,0,0,4
DITAhAE3LZkb8SnlaaF5rA,2.68,0.0,Karla,37.0,2010-10,0,0,0,0,0,0,0,0
y4B3pZkfQNFMqW6sHh25iQ,3.58,0.0,Steph,38.0,2011-05,0,0,0,0,2,0,0,5
bXGfO52kG3aKdjRvZgpkfw,4.34,1.0,Jason,43.0,2013-12,0,0,0,0,1,0,0,0
3OWM21L251cjBO1s2D0ueg,4.29,0.0,Catherine,31.0,2011-11,0,0,0,0,0,0,0,0
O28K3r9fEcmSNungcaiY-A,3.87,1.0,Nino,29.0,2009-06,0,0,0,0,1,0,0,3
X5LeeT9IJsqZTr6FcahPng,3.66,55.0,Stephanie,1062.0,2008-08,0,0,0,0,125,6,1,332
F5WW6egmmUrIWRI_ZNpbEA,3.82,32.0,Miriam,510.0,2011-03,0,0,0,0,175,5,1,417
LGBfQX5EgR991gftY-d4rA,4.14,0.0,J,7.0,2012-02,0,0,0,0,0,0,0,0
XaByVVJCM4ovm20HF5OCuQ,3.67,0.0,Keiana,9.0,2014-02,0,0,0,0,0,0,0,0
CYl0z8naDnODR6PSkypchw,4.47,0.0,Kasey,32.0,2008-05,0,0,0,0,9,0,0,8
mAj8iH_khRwIi6s_kjodIw,3.67,0.0,James,3.0,2012-08,0,0,0,0,1,0,0,0
bvP0_d5pSwIQcJXOSdZEJw,3.9,0.0,Joey,19.0,2013-09,0,0,0,0,0,0,0,1
71KDoOcXA0c50pdiGerlvw,3.47,0.0,Amy,15.0,2010-03,0,0,0,0,0,0,0,1
OCZBFaglDYTqqlNo2RUzHg,4.0,0.0,Billy,1.0,2014-04,0,0,0,0,52,0,0,0
Ap8cNUSsDTVcDU7erHrJuw,5.0,0.0,Alison,3.0,2011-08,0,0,0,0,0,0,0,0
M7ffs7_mXXct1ukLjW7pRA,3.97,1.0,Steve,129.0,2010-04,0,0,0,0,2,0,0,5
Xzu1qZEvFANRfI0_yC24KQ,3.83,0.0,Justin,12.0,2014-04,0,0,0,0,2,0,0,0
6RGQG8ZzmlO9AddZ0ZwoTQ,4.08,0.0,Mark,40.0,2012-05,0,0,0,0,2,0,0,0
hJTx7yH_c0ejwHV1eKS3MA,3.5,0.0,Cassie,2.0,2014-04,0,0,0,0,0,0,0,0
IyT4vuMGTuU3dWTyfeD3ZQ,2.6,0.0,John,6.0,2011-09,0,0,0,0,0,0,0,0
_lxfXd7aOf3enTHb-5Mr9g,4.0,0.0,Rosanne,1.0,2014-05,0,0,0,0,0,0,0,0
BabuKWdkWSj4eupNIR-KYA,4.8,0.0,David,5.0,2012-08,0,0,0,0,0,0,0,0
HVpKi8ubyEOwhRToVKoJgA,4.14,0.0,A,13.0,2012-01,0,0,0,0,1,0,0,1
oC_Qvyw7n4sD5Q_SQSKaJg,4.09,0.0,Jeremy,11.0,2012-06,0,0,0,0,0,0,0,1
vF-VReD5pDD3oLlUO52iSA,4.12,1.0,Joshua,15.0,2012-02,0,0,0,0,0,0,0,1
ewf6WHp-4hmPTwMfPWBwPw,3.25,3.0,Jim,49.0,2011-07,0,0,0,0,0,0,0,4
37HoJLHZ-PmyWrkpoUM4UA,4.0,0.0,Aleyda,1.0,2014-04,0,0,0,0,0,0,0,0
KWkX87G92G5kjJzOzTlOKQ,5.0,0.0,Alicia,2.0,2014-06,0,0,0,0,1,0,0,0
zkj-NTNhVwEgX9ZXZ1xjQQ,3.43,0.0,M,7.0,2013-01,0,0,0,0,0,0,0,0
Dhdx8SGLD05tlVSx0BPRMQ,3.38,10.0,kyle,292.0,2009-02,0,0,0,0,50,7,1,177
lDbKa7FZKyD76SvySRTvnQ,3.83,0.0,Laura,23.0,2014-06,0,0,0,0,0,0,0,0
V87NmwNCEQBg-dJC-i1ljA,4.15,0.0,Jan,19.0,2011-10,0,0,0,0,0,0,0,0
4nJt3MHPne096dNCju6r8w,3.75,0.0,Brandon,4.0,2012-12,0,0,0,0,0,0,0,0
nZT_BLosjhyRZ0gQ0yBamQ,3.98,4.0,Alyssa,108.0,2012-11,0,0,0,0,15,2,1,32
WfWtMjHd-y80LcEscbp8uw,3.81,1.0,Lulu,77.0,2011-12,0,0,0,0,0,0,0,10
EK6NyAOKGMfArXadJ5Fbpg,3.0,0.0,Chris,10.0,2012-08,0,0,0,0,0,0,0,0
vqjmIrU8UVSUtnsLCCqyYg,4.85,0.0,Albii,13.0,2013-07,0,0,0,0,0,0,0,1
Tzk-C81-79_CY-9boJnzaA,3.2,0.0,Katie,5.0,2012-05,0,0,0,0,0,0,0,0
5FMEYwi32AgZycsPgLoVFw,3.83,0.0,Kandace,36.0,2012-12,0,0,0,0,5,2,1,16
MVFAngDKljAl2F_6AwgO1Q,4.83,0.0,Leah,6.0,2012-10,0,0,0,0,4,0,0,1
Ru5KOCztLfLSfzwiYISvTw,4.09,3.0,Gessica,131.0,2011-10,0,0,0,0,4,2,1,18
AZnxzFtPgRVfD2jVfABLRQ,5.0,0.0,Andrew,3.0,2014-08,0,0,0,0,0,0,0,0
NJRkZNZc3bS1CPrRBTR6oQ,3.75,0.0,Taylor,4.0,2012-10,0,0,0,0,0,0,0,1
r-Oo5ZG-zQE9P4C16W_rfA,4.25,0.0,Betsy,8.0,2013-06,0,0,0,0,2,0,0,0
ERQONmA9iqVFq6_CKpJ-7A,4.38,0.0,Melissa,13.0,2014-03,0,0,0,0,3,0,0,0
v4X2ig9CcIzcG8a4gEHfSw,4.09,1.0,Colin,11.0,2010-04,0,0,0,0,1,0,0,0
P01PUzLgHm9jXR8bjfCwTg,3.4,0.0,M.,5.0,2014-04,0,0,0,0,0,0,0,0
pw-1VM51bTNOBqgoyXvVBA,4.5,0.0,Jackie,10.0,2010-01,0,0,0,0,0,0,0,0
7sb1JDBqUD-SzfZ77C-rzw,5.0,0.0,Carol,3.0,2014-08,0,0,0,0,0,0,0,0
XtqtGTbOmcltqZSv8MT3Dg,5.0,0.0,M,4.0,2010-01,0,0,0,0,1,0,0,0
vkDfcefSgC5CVsp5Pte0_g,4.2,1.0,Ron,10.0,2013-10,0,0,0,0,1,0,0,0
sC_8neJNhJkpevpZ6tapVQ,4.24,0.0,Alice,70.0,2013-07,0,0,0,0,1,0,0,2
e6GiLUdbUaPX7-P9QtHrXg,2.82,1.0,Robert,112.0,2011-09,0,0,0,0,4,0,0,14
ZOCwQjRnH536cxErmT1LOQ,4.5,0.0,Megan,2.0,2014-09,0,0,0,0,0,0,0,0
6LbGycnt5fP4DEgUCYMgAg,5.0,0.0,Dennis,3.0,2014-09,0,0,0,0,0,0,0,0
Ec9bYHR5w4pUzh8HiRHnQQ,4.0,0.0,Megan,8.0,2014-09,0,0,0,0,0,0,0,0
9V0QrbvzRfkwbdvSV6wG0w,3.25,0.0,Jason,8.0,2012-01,0,0,0,0,0,0,0,0
UUnDOAuCvII9ERYuEIp0pA,4.23,2.0,Brian,55.0,2012-11,0,0,0,0,2,2,1,2
5cVChp_qFxcJd_mxVWGczg,3.56,17.0,Latisha,367.0,2009-02,0,0,0,0,49,3,1,63
5Bv3FcQQvmA2QG-BqL3DIQ,3.67,1.0,Ashley,6.0,2009-06,0,0,0,0,1,0,0,0
82lSfTVJcLdCEXzOlBRW4Q,4.12,0.0,Jeachel,8.0,2013-12,0,0,0,0,1,0,0,0
taYAFnYaPddh2zBTZISdxw,3.85,0.0,Sandy,26.0,2012-02,0,0,0,0,4,0,0,2
MRDZnZY9nc7Tl0PwBQkY3g,5.0,0.0,Katy,2.0,2012-09,0,0,0,0,2,0,0,0
WdtNBFiZJYqjRCv6onzJCw,4.0,0.0,Brad,1.0,2014-05,0,0,0,0,0,0,0,0
auyWmu9GwA_j4EdAYcceOQ,3.44,0.0,Natalie,14.0,2013-06,0,0,0,0,0,0,0,0
TQxU-uhfw21R_O2MiB4OkQ,3.5,0.0,Vanessa,11.0,2014-10,0,0,0,0,2,0,0,0
B92MH4UMrVFm-hJN7lnLjQ,3.5,0.0,Kimberly,4.0,2014-11,0,0,0,0,0,0,0,0
vlwKioOdK6-byFDiUzwKeg,5.0,0.0,Nathalia,8.0,2014-08,0,0,0,0,1,0,0,0
H5PFeW1iw50a31HqxgrDjQ,4.25,1.0,Ruby,12.0,2012-01,0,0,0,0,11,0,0,3
Lm0xtIyYiDEzD25wpuPywQ,3.49,0.0,Jason,35.0,2013-12,0,0,0,0,1,0,0,6
8fLv6G8qLw7Yzvfsss9uEA,5.0,0.0,Christopher,2.0,2012-08,0,0,0,0,0,0,0,0
uLgNui6E7hY4tUc_URzNvA,4.11,1.0,Fred,9.0,2013-05,0,0,0,0,0,0,0,1
miQcJtV-qrHTfc1YpmTsPg,5.0,0.0,Erica,2.0,2014-08,0,0,0,0,4,0,0,0
lqObFLczpzpPyzK14ytexA,4.0,0.0,Frances,6.0,2014-11,0,0,0,0,1,0,0,0
gZu-TP5bNBtPqmV-FPUC7Q,4.25,0.0,Megan,4.0,2014-11,0,0,0,0,1,0,0,0
OlfCjNqUWzKol9LSYsoz1w,4.0,0.0,Aleah,2.0,2013-08,0,0,0,0,2,0,0,1
OpEoJXl8zyQ2Hw8nPYrrjA,2.71,0.0,Brian,6.0,2014-06,0,0,0,0,0,0,0,0
I0PPcR4X_OWsXJ79zJnFqQ,2.85,0.0,Amy,13.0,2008-11,0,0,0,0,1,0,0,2
KH0nIXiRYHmkFD2EFYrxZw,3.56,2.0,Simon,111.0,2009-03,0,0,0,0,9,0,0,13
M0zakGZf2zl02FCqszDjRw,4.27,0.0,Judy,15.0,2011-08,0,0,0,0,1,0,0,1
IcSsf2QCA7T-KpdraDxTew,3.33,0.0,Scott,6.0,2011-10,0,0,0,0,0,0,0,1
WxqobTz1LkujFIxVsJuAsg,3.94,1.0,Louise,58.0,2007-05,0,0,0,0,1,0,0,3
ek71fbk2IlCPQwSY48bhQw,3.99,18.0,Bugs,228.0,2010-01,0,0,0,0,41,2,0,989
kWyw_EAWBx-BLpAQo1QoEA,5.0,0.0,Paanks,2.0,2012-05,0,0,0,0,0,0,0,1
7JtNXSm0ab6cTpb_5VNPew,3.75,0.0,Jessica,4.0,2010-06,0,0,0,0,5,0,0,0
dL7FNjtzxM4wvJdiKuCqpA,5.0,0.0,Suzy,1.0,2012-10,0,0,0,0,0,0,0,0
IgbwOhSmFGNzlxl9lO3SYQ,4.25,0.0,Nimish,8.0,2011-07,0,0,0,0,0,0,0,0
tdmEWSljk7nkDpP0ig8dmQ,4.6,0.0,Arthur,10.0,2013-05,0,0,0,0,0,0,0,0
A75hnvBZlik5_FmuxHr9cg,4.5,0.0,Jim,6.0,2012-09,0,0,0,0,0,0,0,0
SYvJ1J1GMcQAw5wr0Nagug,4.09,1.0,Hannah,11.0,2013-05,0,0,0,0,0,0,0,0
RrtYBaWlfH3D2AOAX73_Ew,4.0,0.0,Dile,1.0,2012-09,0,0,0,0,0,0,0,0
ETxZuuxoJI1frVlmjjYUqQ,4.24,0.0,Tomeka,17.0,2014-04,0,0,0,0,6,0,0,4
bKq3lRr8lPHJdTgf4ottmw,3.67,0.0,Wendy,3.0,2013-07,0,0,0,0,1,0,0,0
dXpELhpKjgdL4HZ5DG42Xw,3.87,0.0,Candace,23.0,2013-08,0,0,0,0,0,0,0,0
jvWzFgssgnuOpavePgIx2Q,1.0,0.0,Kristin,1.0,2014-08,0,0,0,0,0,0,0,0
Xd-fmppFnwdVNm0ok-xNLA,5.0,0.0,Aster,4.0,2012-01,0,0,0,0,1,0,0,2
j6o5dDjsEgRwiHEHdsoG3g,2.96,0.0,Brandon,27.0,2012-12,0,0,0,0,0,0,0,0
yROKXwGdKj8f8iQCGDbl3g,4.15,0.0,Minerva,12.0,2011-10,0,0,0,0,0,0,0,0
RHOsfQhkI4I9aoeLbwesqw,4.4,0.0,Cara,15.0,2010-09,0,0,0,0,2,0,0,3
uVktK9JFusocNpSLgizxPQ,3.62,1.0,Devin,61.0,2011-08,0,0,0,0,3,0,0,2
ZaN4syP4lgkBlKq7QW2GwA,4.21,0.0,Tammie,19.0,2011-08,0,0,0,0,0,0,0,0
UI-ZYYWQ03eDXmsr8ALRig,3.94,0.0,David,17.0,2011-05,0,0,0,0,1,0,0,4
72DsxswFZrkXkAtDJyBnLA,3.34,0.0,Kevin,42.0,2011-01,0,0,0,0,0,0,0,2
fdaFdRkriUL4_VOuKvT88A,4.67,0.0,Darin,8.0,2012-06,0,0,0,0,0,0,0,1
WSIibmGqa-mX-Dab1avcgQ,3.74,0.0,Keith,18.0,2012-06,0,0,0,0,0,0,0,3
8eZxEhfjDtv5zeo1H9I3dQ,3.78,0.0,Kevin,9.0,2012-09,0,0,0,0,0,0,0,0
SKhSTcasfbyy0mxBiuyEig,3.32,6.0,Jeff,166.0,2008-03,0,0,0,0,19,0,0,84
WjnJ4C9Mg-RyAYEtOBkXMA,3.75,1.0,C,4.0,2012-05,0,0,0,0,0,0,0,0
jlIJs7Crywc1uJtp4pvOuQ,2.62,0.0,Sylvester,21.0,2010-07,0,0,0,0,11,0,0,7
2tvnrLX6KxEjRiSeUNa0Ig,4.5,0.0,Courtney,2.0,2010-05,0,0,0,0,3,0,0,0
3B5xv_HERLFHPOG0O_RGSw,4.38,0.0,David,24.0,2013-04,0,0,0,0,1,0,0,1
YpuEAWX56kZcVxHOi7aPgA,4.29,0.0,Dave,7.0,2011-06,0,0,0,0,0,0,0,0
__AzEBHrVp19B5RQUUg0vQ,3.55,47.0,Sonia,848.0,2007-02,0,0,0,0,103,9,1,286
8857tEkovpPcfdTiPHrt0A,3.96,1.0,Jonathan,58.0,2008-05,0,0,0,0,0,0,0,1
HW5ghvdKLBernZs9qQxWfQ,3.65,6.0,Steve,381.0,2010-01,0,0,0,0,3,2,0,34
LDbuWTyqQWQVBaJR48hHog,3.55,2.0,Elizabeth,11.0,2012-01,0,0,0,0,0,0,0,3
jcZ4obQJLjbclWTMRAR0bQ,1.0,0.0,Laura,1.0,2013-06,0,0,0,0,0,0,0,0
YS3AHMPLQiz95DN9zvyBfw,3.5,0.0,Doch,2.0,2011-09,0,0,0,0,1,0,0,0
f0tz1rESimilPgkarZLjhg,2.67,0.0,Tony,3.0,2013-07,0,0,0,0,15,0,0,4
JIj7kgAm0lNuzMAY5sMSHg,3.38,4.0,Eileen,87.0,2013-07,0,0,0,0,2,2,1,19
yfQNTgMn8UfMM0Ibr0OwoQ,2.0,0.0,Maritza,5.0,2013-02,0,0,0,0,0,0,0,0
Si-i0bbCFEwba_DpT7yTSg,1.33,0.0,Joe,4.0,2011-04,0,0,0,0,0,0,0,0
2xHRpPHUmO6XZIdw3qtUFg,3.67,0.0,Robin,3.0,2013-11,0,0,0,0,0,0,0,0
XJf8BNPlNMWyWq-iNUo0dA,4.31,0.0,Raymond,13.0,2013-06,0,0,0,0,0,0,0,0
GktOSeCMYe2g3s9Bw1Tldw,3.0,0.0,Marie,1.0,2013-12,0,0,0,0,0,0,0,0
CxMKksrwitxjVp144D663Q,3.78,0.0,Jeanine,20.0,2008-03,0,0,0,0,2,0,0,1
UjvkuF98CqvnAW3FNGzlCw,3.88,1.0,Megan,17.0,2009-10,0,0,0,0,2,0,0,1
AzTPtN_WvmvRXtR_DIX_Ww,3.6,6.0,Mishelle,220.0,2009-08,0,0,0,0,159,0,0,58
6O80abRhxUoQkJwfBVvblQ,3.4,1.0,Christel,10.0,2012-06,0,0,0,0,1,0,0,4
40N50Z1Ik6d3JXwdDwmDxQ,3.5,0.0,Jocabeth,2.0,2014-04,0,0,0,0,0,0,0,0
Yk1Hp9cJmCEDA_7YntaR3g,3.6,0.0,Eric,5.0,2009-02,0,0,0,0,0,0,0,0
cus54XIbKuYXkfet6MxIZQ,3.86,1.0,A,19.0,2011-05,0,0,0,0,1,0,0,1
uI6C_v1O09PuSwMD3ygirQ,2.0,0.0,Kevin,8.0,2011-04,0,0,0,0,0,0,0,0
x7TRrooP8Ue7Sc7PaNMJlg,4.0,0.0,Willie,1.0,2011-12,0,0,0,0,0,0,0,0
OQxasO7Hl6eM4fVwLiRfPQ,3.8,0.0,Teri,5.0,2010-04,0,0,0,0,4,0,0,0
mO8Mbi5sVDW76hY0vSVqyQ,3.25,0.0,Pam,13.0,2012-03,0,0,0,0,0,0,0,0
oK59BoLMME4WZL3vY9n-wQ,3.69,0.0,Ashley,14.0,2012-08,0,0,0,0,0,0,0,1
4gsxVuPJkEuaCF6j7x2_GQ,2.0,0.0,Ken,2.0,2013-03,0,0,0,0,0,0,0,0
CpOtUOWmVGwMZJeP-H108w,2.89,0.0,Katie,9.0,2010-08,0,0,0,0,1,0,0,0
5O_51al5VYsjkzGU8AQecQ,4.31,1.0,Natasha,12.0,2012-12,0,0,0,0,9,0,0,9
VkgLupJTf7AMBHfVYFblWQ,3.62,3.0,Laurie,258.0,2009-04,0,0,0,0,2,2,1,4
L_uPZo_X1bfXn7hAl0_jHQ,3.44,0.0,William,9.0,2014-07,0,0,0,0,0,0,0,0
Sg0YwGf9i0SQ4S7B2IYntw,2.0,0.0,Candice,2.0,2013-03,0,0,0,0,0,0,0,0
ir_LS6jYidomjqpA7N0-rQ,4.25,1.0,Eric,4.0,2009-07,0,0,0,0,2,0,0,0
SnPKN4U8MYGnKkLgsZ3Txw,3.25,0.0,Jay,8.0,2009-09,0,0,0,0,5,0,0,1
mpCjP29QNT1DgD5pUk-1JQ,5.0,0.0,Christine,1.0,2011-06,0,0,0,0,0,0,0,0
OU1mGNcddfbCzj6sht0eew,3.84,2.0,Lauren,34.0,2011-02,0,0,0,0,8,0,0,14
LfyPBnuvj-GKhVCf5Yo9zQ,4.45,0.0,Adriane,11.0,2011-10,0,0,0,0,10,0,0,2
vNGaHWDGGdQiE0GCjJM7Rg,3.14,2.0,James,8.0,2012-04,0,0,0,0,5,0,0,0
kb4yViGuiCWZUOHbDOcuxQ,3.64,0.0,Francesco,11.0,2013-04,0,0,0,0,5,0,0,0
UmPAhKz7NZyHRdWqYgZHzA,3.25,0.0,Lee,8.0,2013-06,0,0,0,0,0,0,0,1
y71cecqni3cKxxx5JFKtQw,3.0,0.0,Hope,2.0,2012-04,0,0,0,0,0,0,0,0
UCeCIPfTtXHXSv-tS9doDA,3.8,0.0,Cathy,6.0,2014-03,0,0,0,0,0,0,0,0
RtJVE6guAlGF2pSSN8D-vQ,4.25,0.0,Tyler,5.0,2014-05,0,0,0,0,8,0,0,0
4Ok9nDHRme_1F-TEuUDeQw,4.83,0.0,Will,6.0,2012-10,0,0,0,0,0,0,0,0
a06fVYllXrTvEtM0R0WwBA,3.43,0.0,Steve,13.0,2013-12,0,0,0,0,0,0,0,0
cMxnxlRQUYbwgLLxTKanCw,5.0,0.0,Jenn,4.0,2013-08,0,0,0,0,0,0,0,0
ZJFudM1QNNl9a4fqxbIbAw,4.73,0.0,Nicole,10.0,2014-03,0,0,0,0,0,0,0,0
l24YZc4-y9RNCMiqgLRo5g,3.62,0.0,Jurena,16.0,2014-08,0,0,0,0,3,0,0,0
JsDwRspwFsyi8MUP_JSjqQ,4.7,0.0,Bill,11.0,2014-08,0,0,0,0,0,0,0,0
yVNLpO6ju-v1iBc_JTWCxQ,4.36,0.0,Reed,11.0,2014-10,0,0,0,0,0,0,0,0
8fZWLavz1pr09nq9mO9PvQ,3.75,0.0,Bob,4.0,2014-11,0,0,0,0,0,0,0,0
-FqfSUuSlM0MQjyT5YEc2w,3.0,0.0,John,4.0,2010-01,0,0,0,0,1,0,0,1
nhKK17v7DJXU9K4mkbOZyw,4.08,6.0,Michelle,121.0,2012-02,0,0,0,0,44,3,0,47
